URLID,length,word_present,edited_2023
URLID_HPFM,18714.0,0,1
URLID_TZZM,24219.0,0,0
URLID_MCZM,23375.0,0,0
URLID_WGAK,54644.0,1,0
URLID_NIPJ,29513.0,0,0
URLID_FLGC,17966.0,0,0
URLID_VKWH,36717.0,0,0
URLID_XIAN,75569.0,1,1
URLID_DPGI,23734.0,1,0
URLID_YTWE,44314.0,0,0
URLID_RSDN,20036.0,0,0
URLID_PXRJ,77659.0,1,1
URLID_GLOA,36377.0,1,0
URLID_FNXK,38065.0,1,0
URLID_PPKN,25138.833333333332,0,0
URLID_VTRB,41583.0,1,1
URLID_VWFG,18579.2942206655,0,0
URLID_DSUD,18143.9,0,0
URLID_CQHM,20800.0,0,0
URLID_NBMB,76791.0,1,1
URLID_DODL,39142.0,0,0
URLID_YAPD,81162.0,1,1
URLID_WBFF,24283.714285714286,1,0
URLID_WUBM,33804.0,0,0
URLID_FRHA,42067.0,1,1
URLID_WUEN,30831.0,0,0
URLID_OFYF,21938.0,0,0
URLID_RKRI,19493.0,0,0
URLID_COBN,38501.0,1,1
URLID_ASKA,24306.0,1,0
URLID_PIZB,19709.0,0,0
URLID_KMEM,28428.0,0,0
URLID_VLLM,59273.0,1,1
URLID_RKQL,26946.0,0,0
URLID_ZSME,26562.0,0,1
URLID_KPHI,25970.0,0,1
URLID_OZRG,35069.0,0,0
URLID_DZZL,29342.0,0,0
URLID_ZDOG,71331.0,0,1
URLID_AYHC,25344.0,0,0
URLID_WXWB,21722.0,0,0
URLID_EKBN,24438.0,0,0
URLID_YDZB,31682.0,0,0
URLID_NOZJ,15181.857142857143,0,0
URLID_FATG,23838.0,1,1
URLID_MRDD,40028.0,1,1
URLID_FCRE,26223.0,0,0
URLID_KSGH,36924.0,0,0
URLID_ZBGM,17207.122807017542,0,0
URLID_SGUC,13026.0,0,0
URLID_DVAO,39694.0,1,1
URLID_YFSK,19265.75,0,0
URLID_PXMI,26943.0,0,0
URLID_FUSN,283915.0,1,1
URLID_RNTF,24382.0,0,0
URLID_BPDL,36682.0,1,1
URLID_KZOF,23680.0,0,0
URLID_RUJG,54202.0,1,0
URLID_JYWE,26918.5,0,0
URLID_VRZL,43988.0,1,1
URLID_GDLI,20418.0,0,0
URLID_BNZI,16780.48,0,0
URLID_NXYG,16963.0,0,0
URLID_KSFD,89609.0,1,1
URLID_IXRD,43275.0,1,1
URLID_WLAO,54407.5,0,0
URLID_CKRB,33160.0,1,1
URLID_CXSB,34070.5,0,0
URLID_CETM,35336.0,0,0
URLID_UTYH,48647.0,0,1
URLID_DOWD,69679.0,0,0
URLID_MYCM,18129.306666666667,0,0
URLID_TJPB,19018.0,0,0
URLID_ZIAD,17582.0,0,1
URLID_IVAL,28677.0,0,1
URLID_QSUH,36041.0,0,0
URLID_ABJA,35489.0,0,0
URLID_TMYC,82357.0,1,1
URLID_JDMK,16628.107228915662,0,0
URLID_RBGD,43018.0,1,0
URLID_LYZM,19774.037037037036,0,0
URLID_OPRM,145582.0,1,1
URLID_RIXM,25801.0,0,0
URLID_IGPL,25369.0,0,0
URLID_ZFOJ,65896.0,1,1
URLID_CSAN,19451.153846153848,0,0
URLID_GJZM,47083.0,0,0
URLID_HVGG,30939.0,0,1
URLID_OIDO,22089.0,0,0
URLID_GNLG,14252.615384615385,0,0
URLID_ATCN,27729.0,0,1
URLID_AWEI,16830.0,0,1
URLID_TDEB,76580.0,1,1
URLID_RFRF,25085.0,0,0
URLID_SZFI,129593.5,1,1
URLID_FWGI,23914.0,0,0
URLID_ETXJ,19372.0,0,0
URLID_YILF,21151.125,0,0
URLID_JFOB,18807.0,0,0
URLID_YQGF,18120.0,0,0
URLID_KFME,29899.0,0,0
URLID_QKJH,67529.0,1,1
URLID_UJFM,52790.0,1,1
URLID_MGPM,15150.0,0,0
URLID_RMBA,84260.0,1,1
URLID_UOQN,14466.0,0,0
URLID_QWNJ,19028.2,0,0
URLID_EURB,26207.0,1,0
URLID_DJBA,23356.0,0,0
URLID_THWL,92465.0,0,1
URLID_OEOE,15039.0,0,0
URLID_UJGK,31617.0,0,0
URLID_FDHG,16628.107228915662,0,0
URLID_JYOA,25212.0,1,0
URLID_YLMM,16006.666666666666,0,0
URLID_XIDF,123455.0,1,1
URLID_XNGF,47278.0,0,0
URLID_DAKA,18934.625,0,0
URLID_QKVF,102803.0,1,1
URLID_VWEO,18696.405405405407,0,0
URLID_ROCA,20409.0,0,0
URLID_BLTN,20551.75,0,0
URLID_HFAL,39908.0,1,1
URLID_IAOF,37588.0,1,1
URLID_TOYM,24443.0,0,0
URLID_NBFK,52565.0,0,0
URLID_OHCE,19904.23076923077,0,0
URLID_UJQH,73474.0,1,1
URLID_OMQH,34304.0,1,1
URLID_UKXB,98034.0,1,1
URLID_ZBYB,37014.0,0,0
URLID_HKWC,7215.0,0,0
URLID_YWAF,23339.666666666668,0,0
URLID_RKAC,21049.5,0,0
URLID_HUML,19906.0,0,0
URLID_EZXG,67768.0,1,0
URLID_SFJJ,79536.0,1,1
URLID_WGJE,15220.5,0,0
URLID_MFNE,51983.0,0,0
URLID_YLTE,40602.0,1,1
URLID_HJXF,18704.022727272728,0,0
URLID_EACG,196299.0,1,1
URLID_MEUM,78938.0,1,1
URLID_LYML,28858.0,0,0
URLID_YJUK,23284.0,0,0
URLID_YSKJ,18281.0,0,0
URLID_WTFI,15503.0,0,0
URLID_CGBM,23367.0,1,0
URLID_BYQD,38293.0,1,1
URLID_JLQD,66046.0,0,0
URLID_VGEE,30965.0,1,0
URLID_XHXK,22728.0,0,0
URLID_BHLD,19740.5,0,0
URLID_EPNA,28482.0,0,0
URLID_XXWL,57632.0,1,1
URLID_OETE,40214.0,0,0
URLID_JEOF,18453.82857142857,0,0
URLID_USZL,145026.0,1,1
URLID_YPGE,64382.0,1,1
URLID_RVGJ,25638.0,1,1
URLID_CVNI,19741.363636363636,0,0
URLID_TONC,15915.0,0,0
URLID_XSMF,21257.0,0,0
URLID_KHLE,28531.0,0,0
URLID_HMWN,36406.0,0,0
URLID_ENGJ,41033.0,0,0
URLID_YYKE,20221.5,0,0
URLID_TEMA,30949.0,0,1
URLID_QZID,19603.0,1,0
URLID_VDJC,20991.0,1,0
URLID_GODC,63239.0,1,1
URLID_DICN,20798.0,0,0
URLID_STTA,40741.0,1,1
URLID_CGPA,52667.0,0,0
URLID_DEJJ,19146.85,0,0
URLID_STRG,36341.0,0,1
URLID_FJRG,17494.571428571428,0,0
URLID_SICO,29231.0,1,0
URLID_JNLL,36051.0,1,1
URLID_QWVJ,65366.0,1,1
URLID_IHGC,13968.0,0,0
URLID_FSUL,12817.666666666666,0,0
URLID_XCEI,15398.0,0,0
URLID_BERC,65310.0,1,1
URLID_QVRE,59564.0,0,1
URLID_PQHM,30302.0,1,0
URLID_UBTL,46786.0,1,1
URLID_EXCM,18072.0,0,0
URLID_XYAL,16734.0,0,0
URLID_IUKI,46070.0,1,0
URLID_GXRL,26730.0,0,0
URLID_JCMI,17654.0,0,0
URLID_WSBO,104599.0,1,1
URLID_USCD,23384.64,0,0
URLID_ANYE,32995.0,1,1
URLID_IAFE,30304.0,0,0
URLID_LZBL,51666.0,0,1
URLID_NNHN,23561.0,0,0
URLID_XDBK,19237.0,0,0
URLID_BJCG,20229.0,1,0
URLID_AKYL,21432.0,0,0
URLID_PTKK,22436.0,0,0
URLID_DEVL,21311.25,0,0
URLID_RXWJ,68821.0,0,1
URLID_KRPM,20276.125,0,0
URLID_MVZD,25170.0,1,0
URLID_QKUG,150490.0,1,1
URLID_HLME,39813.0,0,0
URLID_AWUM,45268.333333333336,0,0
URLID_IQPC,49086.0,0,0
URLID_YSLI,29809.0,1,0
URLID_YVKJ,17824.0,0,0
URLID_BDEE,17689.0,0,0
URLID_PIPK,39365.0,0,0
URLID_YWAK,14660.8,0,0
URLID_EBBB,24227.0,0,0
URLID_RNWI,73833.0,1,0
URLID_LNML,10378.0,0,0
URLID_PPKC,26149.333333333332,0,0
URLID_DMZN,29908.5,1,1
URLID_DAEB,10029.30612244898,0,0
URLID_DUMF,37713.0,0,0
URLID_XOLL,20397.0,0,0
URLID_NMQM,53705.0,1,0
URLID_BPCA,27857.0,0,1
URLID_ZUFM,17375.598619896493,0,0
URLID_HRMF,19151.0,0,0
URLID_GCGC,21212.0,0,1
URLID_SJNN,20240.40740740741,0,0
URLID_EBUA,18021.0,0,0
URLID_QIFE,22698.869565217392,0,0
URLID_SMLC,26569.333333333332,0,0
URLID_HKFE,47508.0,1,0
URLID_GCZE,43216.0,0,0
URLID_MEKA,21382.0,0,0
URLID_BBUC,32624.0,1,0
URLID_PQSG,39053.0,0,0
URLID_UDJJ,75441.0,1,1
URLID_NRBD,86800.0,0,0
URLID_QIDN,17241.0,0,0
URLID_HPJA,63448.0,1,0
URLID_FOFB,46546.0,1,1
URLID_YCRG,34946.0,1,0
URLID_GJIK,36385.0,0,0
URLID_BZAE,23112.0,0,0
URLID_CYWG,45362.0,0,0
URLID_DYZM,18833.547826086957,0,0
URLID_UWTA,53846.0,0,1
URLID_TPJM,24072.0,0,1
URLID_DXXI,20620.0,0,0
URLID_RGPM,32996.0,0,0
URLID_PLAH,44400.0,0,0
URLID_KHCI,16628.107228915662,0,0
URLID_TGHB,41482.0,1,0
URLID_DUNM,18988.0,1,0
URLID_AZJN,20554.428571428572,0,0
URLID_PIWD,30340.0,0,0
URLID_NCWH,102718.0,0,1
URLID_FQTD,28518.0,0,0
URLID_TWQM,17714.583333333332,0,0
URLID_WOLM,18738.5,0,0
URLID_KCTF,73639.5,1,1
URLID_QZWF,79528.0,0,1
URLID_NNZL,65545.0,0,0
URLID_IJII,33703.0,0,0
URLID_JFQA,37745.0,1,0
URLID_EDXE,18237.0,1,0
URLID_RSZJ,50459.0,0,1
URLID_SKPI,51753.0,1,1
URLID_CJHD,43694.0,1,1
URLID_QIEB,18251.0,0,0
URLID_SBEJ,21076.0,0,0
URLID_KWLB,31240.0,0,0
URLID_AWJD,19759.7552238806,0,0
URLID_YSDH,18917.0,1,0
URLID_HTDE,21073.714285714286,0,0
URLID_HRWJ,23323.0,0,0
URLID_NGWD,47653.0,1,0
URLID_EDGF,35897.0,0,0
URLID_CQPI,32111.0,0,0
URLID_DTCF,27767.0,0,1
URLID_YVVB,35106.0,0,0
URLID_ZYTN,22013.0,0,0
URLID_ZCSI,17528.0,0,0
URLID_EIGC,18856.757668711656,0,0
URLID_DGXA,37029.0,1,1
URLID_WPLH,18851.0,0,0
URLID_ANLG,20209.0,0,0
URLID_PONL,22631.25,0,0
URLID_XGQG,14386.0,0,0
URLID_CEZE,27618.0,0,0
URLID_GKSH,29853.0,1,1
URLID_GXEC,8710.0,0,0
URLID_IRDB,26356.0,0,0
URLID_YJDL,37187.0,0,0
URLID_ZYIG,23339.666666666668,0,0
URLID_MNNI,16461.0,0,0
URLID_SUOA,21228.0,0,0
URLID_ZAGM,27183.0,1,1
URLID_FMRH,23799.0,0,0
URLID_KANG,13109.0,0,0
URLID_PLZI,18632.0,0,0
URLID_VQKJ,17375.598619896493,0,0
URLID_CVMC,26093.0,0,0
URLID_MQFK,12175.0,0,0
URLID_NXLB,16606.0,1,0
URLID_JGRB,54476.0,1,1
URLID_BDME,255673.0,1,1
URLID_VDMK,38003.0,1,1
URLID_QQCF,18648.75,0,0
URLID_RBOE,57048.5,1,1
URLID_EZDE,67167.0,1,1
URLID_SMKI,21181.0,1,0
URLID_IPSJ,20983.25,0,0
URLID_WVNJ,17614.122159090908,0,0
URLID_EXEB,18153.0,0,0
URLID_ESFM,25931.0,0,0
URLID_WTAF,21457.0,1,0
URLID_BAYH,48099.0,0,0
URLID_ZTTB,18675.0,0,0
URLID_LWGK,173213.0,1,1
URLID_KJQG,30204.0,0,0
URLID_MAYD,29435.0,0,0
URLID_ASXK,55096.0,0,1
URLID_IKEK,22752.0,1,0
URLID_YIDM,40105.0,0,1
URLID_KNND,173514.0,0,1
URLID_HFUK,17375.598619896493,0,0
URLID_ANXK,25382.0,0,0
URLID_LPEO,33759.0,0,0
URLID_SGLG,23502.0,0,0
URLID_TNSL,15721.9,0,0
URLID_EZEI,21492.0,0,0
URLID_NYHB,16491.0,0,0
URLID_FEYD,56966.0,1,0
URLID_NXXD,31306.5,0,0
URLID_PUPD,30742.0,0,1
URLID_IYYN,79938.0,1,0
URLID_KGLL,22234.0,0,0
URLID_KVCO,31968.0,0,0
URLID_LWIG,20880.0,0,0
URLID_INZE,25004.666666666668,0,0
URLID_VPAN,35996.0,1,0
URLID_AYVB,42766.0,1,0
URLID_NHJI,30905.0,1,0
URLID_IBOM,55224.0,1,1
URLID_HBQF,25504.2,0,0
URLID_AAVN,16534.333333333332,0,0
URLID_GMYD,23497.0,0,0
URLID_MDOC,17375.598619896493,0,0
URLID_MOJD,16960.90625,0,0
URLID_KGCB,13444.333333333334,0,0
URLID_MTRK,28793.0,0,0
URLID_EMJN,28616.0,1,1
URLID_PNIJ,37788.0,0,0
URLID_MBQG,33707.0,1,0
URLID_UGBM,18424.0,0,0
URLID_SAAO,23559.25,0,0
URLID_EOQC,21769.0,0,0
URLID_DWLJ,38908.0,0,0
URLID_MCZI,22290.2,0,0
URLID_MVUJ,24103.0,0,0
URLID_XWOM,17139.0,0,0
URLID_DRIC,15177.333333333334,0,0
URLID_HEZN,43041.0,1,0
URLID_KCIA,17577.5,0,0
URLID_VYJL,16660.666666666668,0,0
URLID_IBFJ,57716.0,0,1
URLID_KXIA,14453.0,0,0
URLID_BJYC,26961.0,1,0
URLID_IKOG,111680.0,1,1
URLID_XLCF,47301.0,0,0
URLID_NOXK,15533.34,0,0
URLID_ZKEN,21487.0,1,0
URLID_YAKB,55554.0,1,1
URLID_ZPKL,21824.0,1,0
URLID_TCGG,40481.0,1,1
URLID_YHAJ,17375.598619896493,0,0
URLID_TLTD,12962.0,0,0
URLID_LGSK,10708.681818181818,0,0
URLID_FKRG,43602.0,1,1
URLID_ORYH,32724.0,0,0
URLID_UYBK,22704.0,1,0
URLID_OZUA,47066.5,0,1
URLID_KCSH,21733.0,0,0
URLID_ZQMD,23989.0,0,0
URLID_JWPI,13842.0,0,0
URLID_JMSE,69799.0,1,0
URLID_PBQL,41442.0,0,0
URLID_JDLM,84191.0,1,0
URLID_ZGCH,21238.5,0,0
URLID_BTKN,48608.5,1,1
URLID_BJDB,25907.0,0,0
URLID_WMOK,88110.66666666667,0,1
URLID_LXRB,73313.0,1,1
URLID_CKKC,28381.5,1,1
URLID_BWZL,13444.0,0,0
URLID_GZTK,22446.0,1,0
URLID_KHEE,60061.0,1,1
URLID_FDFI,17201.933333333334,0,0
URLID_EJZJ,31225.0,0,0
URLID_FWXF,39799.5,0,0
URLID_JYLC,38614.0,0,0
URLID_OIQD,33184.0,0,0
URLID_ALXB,52823.0,1,1
URLID_UWNI,23090.0,1,0
URLID_UJFB,54151.5,1,0
URLID_AZBE,21262.74193548387,0,0
URLID_UKGE,25913.0,1,0
URLID_TYAN,17375.598619896493,0,0
URLID_IKHF,21891.666666666668,0,0
URLID_CUBF,29142.0,1,1
URLID_ETDM,28903.0,0,0
URLID_GZMH,46255.0,1,0
URLID_YPZE,113150.0,1,1
URLID_JTMM,56411.0,1,1
URLID_JVWA,24630.0,1,1
URLID_VZQM,29169.0,0,0
URLID_XVDL,36297.0,1,0
URLID_CJZE,22219.5,0,0
URLID_FJRJ,18874.0,0,0
URLID_NVUB,37314.0,0,0
URLID_NERN,40153.0,1,1
URLID_MQKI,55578.0,1,1
URLID_VEGM,30534.0,0,0
URLID_NVFE,16354.0,0,0
URLID_DQDL,50590.0,1,1
URLID_VTFH,21423.0,1,0
URLID_XVYB,22562.0,0,0
URLID_IIPL,34201.0,0,1
URLID_SXQL,23611.5,0,0
URLID_BSEL,16750.6,0,0
URLID_HRBD,26761.0,1,1
URLID_PQIB,20558.4,0,0
URLID_VGQC,24967.0,0,0
URLID_HIAM,86084.0,1,0
URLID_UTLC,25016.0,0,0
URLID_CPDI,26804.0,0,0
URLID_KIDG,21143.5,0,1
URLID_VUXI,58627.0,1,1
URLID_XJJA,51413.0,1,1
URLID_KBPG,21488.0,0,0
URLID_XAJE,25144.0,0,0
URLID_RBZI,11396.0,0,0
URLID_KSQG,17311.666666666668,1,0
URLID_TDZD,36208.0,0,0
URLID_QFVB,18461.125,0,0
URLID_KLQD,27597.0,0,1
URLID_PVKJ,24690.0,0,0
URLID_LGZA,17863.0,1,0
URLID_NCCO,25890.0,0,0
URLID_IVCA,22309.0,0,0
URLID_FWOJ,75715.0,1,1
URLID_BJYN,62115.0,0,0
URLID_UMAB,16628.107228915662,0,0
URLID_ZEIH,29942.0,0,0
URLID_ANQA,21438.6,0,0
URLID_NUQG,16628.107228915662,0,0
URLID_UCVC,17149.0,0,0
URLID_GJIN,106924.0,1,1
URLID_CWCL,17614.122159090908,0,0
URLID_UABM,20940.0,1,1
URLID_UEHK,73627.0,1,1
URLID_SWDJ,17427.59292035398,0,0
URLID_LMWG,37575.0,0,0
URLID_TOBM,79769.0,0,1
URLID_FJRE,29870.0,1,1
URLID_OOYA,47414.0,1,0
URLID_PZRJ,37433.666666666664,1,1
URLID_IIYA,18103.3,0,0
URLID_ISCM,35752.0,0,1
URLID_JBJE,107076.0,1,1
URLID_XBWK,26299.0,0,0
URLID_VJWI,17422.0,0,0
URLID_RWPG,31764.0,0,0
URLID_KMIN,29798.333333333332,1,0
URLID_PIJL,51240.0,0,0
URLID_TQYL,23464.0,0,0
URLID_JWWH,30460.0,1,1
URLID_BBLM,18461.125,0,0
URLID_RTBJ,16628.107228915662,0,0
URLID_WYAJ,16628.107228915662,0,0
URLID_HEFF,26399.0,0,0
URLID_MTXH,77434.0,1,1
URLID_YGXB,45785.0,0,0
URLID_YMXJ,76124.0,1,1
URLID_CGBC,46086.0,1,1
URLID_ZBWG,48357.0,0,1
URLID_YMAH,21776.0,0,0
URLID_RBCE,15181.857142857143,0,0
URLID_WRZB,34053.0,1,0
URLID_GFIA,35485.5,1,1
URLID_GTZJ,17375.598619896493,0,0
URLID_JVUD,21025.0,0,1
URLID_TUCD,17694.5,0,0
URLID_SLQI,17319.0,0,0
URLID_JLNI,56676.0,0,0
URLID_HHSM,50445.0,1,1
URLID_AYDG,26006.0,0,0
URLID_AIDN,16723.0,0,0
URLID_SEOA,23466.6,0,0
URLID_ZHIK,55906.0,0,0
URLID_EVCJ,22376.76923076923,0,0
URLID_XOSD,21724.14285714286,0,0
URLID_OQVH,42641.0,1,0
URLID_IPAM,116638.0,0,1
URLID_HBPN,34343.0,0,0
URLID_RYXM,22837.0,0,0
URLID_BFYJ,29553.0,1,1
URLID_XTCB,33430.0,0,0
URLID_SSCK,20826.894736842107,0,0
URLID_OAMK,16780.48,0,0
URLID_NDIM,24321.333333333332,0,1
URLID_DVLI,18864.0,0,0
URLID_LQJL,20275.0,0,0
URLID_LHPG,17375.598619896493,0,0
URLID_JOKJ,23998.0,1,0
URLID_XXIG,16628.107228915662,0,0
URLID_SQYA,22828.0,0,0
URLID_IADF,11921.0,0,0
URLID_PKUD,18555.5,0,0
URLID_ULHG,53428.0,0,1
URLID_UXAJ,59562.0,1,0
URLID_LDSJ,43658.0,1,1
URLID_NPHN,24750.0,0,0
URLID_URGE,88218.0,1,1
URLID_ZWDE,65981.5,1,1
URLID_PGJB,19862.5,0,0
URLID_HVEO,22500.0,0,0
URLID_NYYB,50007.0,0,0
URLID_RLJN,17614.122159090908,0,0
URLID_QCTC,45245.0,1,1
URLID_PPUL,30854.0,0,0
URLID_EXZJ,41253.0,1,0
URLID_JOWN,32431.0,0,0
URLID_NOJE,77030.0,1,1
URLID_GSLE,33457.666666666664,1,1
URLID_WRBH,32075.5,1,1
URLID_KTCF,13378.0,0,0
URLID_REFE,16628.107228915662,0,0
URLID_SRSC,23138.0,0,0
URLID_ZTXM,38099.0,1,1
URLID_YYZA,119514.0,1,1
URLID_GRXL,27030.0,1,0
URLID_GLDI,26730.0,1,0
URLID_ZJXC,29481.0,0,0
URLID_ISDN,25812.0,0,1
URLID_CJYG,25410.0,0,0
URLID_YSTK,18129.306666666667,0,0
URLID_THYN,18579.2942206655,0,0
URLID_IFPM,58413.666666666664,1,1
URLID_CZRE,25301.0,0,0
URLID_QGGA,62333.0,1,1
URLID_ZDSL,49490.0,1,1
URLID_THTG,19027.0,0,0
URLID_RPXA,24921.0,1,0
URLID_QQGE,32045.0,1,0
URLID_XNJF,29901.0,0,0
URLID_NHTD,35683.5,0,1
URLID_AMWF,29482.333333333332,0,0
URLID_GFHH,20209.0,0,0
URLID_EEDC,24964.0,1,0
URLID_EATJ,45424.0,0,0
URLID_VKCE,16572.14814814815,0,0
URLID_AAAO,25557.0,1,0
URLID_PDRM,20294.0,0,0
URLID_JULG,36348.0,0,0
URLID_GWAJ,21173.0,0,0
URLID_RLUI,13026.0,0,0
URLID_QFKL,25827.0,1,0
URLID_JTGG,33242.0,1,0
URLID_KYAD,16366.0,0,0
URLID_LVLK,16780.48,0,0
URLID_BJXG,18867.0,0,1
URLID_JAGF,19375.0,0,0
URLID_YMYE,69249.0,1,1
URLID_ACMI,16748.2,0,0
URLID_NQEM,21602.976744186046,0,0
URLID_BJEN,35913.0,1,0
URLID_VHHI,22598.0,0,0
URLID_YOXJ,30431.0,0,0
URLID_OJHA,24082.0,1,1
URLID_RVHF,59921.0,1,1
URLID_EZSB,18876.0,0,0
URLID_XAGC,22537.0,0,0
URLID_KQSB,44167.0,1,1
URLID_BHSG,17375.598619896493,0,0
URLID_XZBK,50580.0,1,0
URLID_PPLH,17361.279069767443,0,0
URLID_ADEI,44553.0,0,1
URLID_KLXG,100321.0,1,1
URLID_SSOK,12248.0,0,0
URLID_NAVE,11931.0,0,0
URLID_UPOF,36675.0,0,0
URLID_VEEM,22506.0,0,0
URLID_DQNE,32792.0,1,1
URLID_WZXI,25231.0,0,1
URLID_MLJA,28501.0,0,0
URLID_NQUK,15845.0,1,0
URLID_LGCN,53666.5,1,1
URLID_ZTSG,19989.0,0,0
URLID_OFYE,13446.0,0,0
URLID_DTDO,21575.0,0,0
URLID_VJQD,9401.933333333332,0,0
URLID_WWRH,18453.82857142857,0,0
URLID_KHID,17164.5,0,0
URLID_USZF,24948.333333333332,0,1
URLID_MQDH,17341.0,0,0
URLID_VVOK,22487.0,0,0
URLID_CSAG,35906.0,0,1
URLID_NKPE,26633.0,0,0
URLID_JLVC,24120.0,1,1
URLID_WUMF,32044.0,1,1
URLID_HBOK,28093.0,0,0
URLID_RAGN,47402.0,1,1
URLID_IFYM,47990.0,0,0
URLID_POWA,28372.0,0,1
URLID_NVAA,82044.0,1,1
URLID_AKOL,49006.0,1,1
URLID_OXVM,69829.0,1,1
URLID_HNLK,46202.0,0,0
URLID_ARKF,20097.333333333332,0,0
URLID_DHQD,84712.0,1,1
URLID_ERWN,59611.0,0,0
URLID_HHCH,26181.5,0,0
URLID_APZH,49117.0,0,0
URLID_XIUF,27728.0,0,1
URLID_GVNH,25481.0,0,0
URLID_SZUC,33382.0,0,0
URLID_VIYA,17473.5,0,0
URLID_YZEK,23880.0,0,0
URLID_AVOJ,25120.0,0,0
URLID_ZKAD,38900.0,1,0
URLID_MGLI,113911.0,0,0
URLID_GYYM,34594.0,0,0
URLID_EILI,31063.5,0,0
URLID_ZPEI,67194.0,1,1
URLID_QJWI,38789.0,0,0
URLID_BMZD,18448.0,0,0
URLID_ZTYJ,29569.0,0,0
URLID_FMNI,52346.0,1,1
URLID_DHQJ,13410.0,0,0
URLID_ZLCL,31923.0,0,0
URLID_IJWL,19929.0,0,1
URLID_IPPB,66873.0,0,0
URLID_WDPK,47099.0,0,1
URLID_ADUB,27760.5,1,0
URLID_ZCTM,32885.0,0,0
URLID_YURM,29197.0,1,0
URLID_ASON,20796.085714285713,0,0
URLID_PGPE,20672.25641025641,0,0
URLID_SFRA,23280.0,0,0
URLID_ZJYK,51559.0,1,1
URLID_WGBD,24727.0,0,0
URLID_OPOJ,17907.0,0,1
URLID_XLAB,13793.0,0,0
URLID_ZXFD,24598.0,0,0
URLID_PGEO,50034.0,1,1
URLID_LKVF,51863.0,1,1
URLID_KKCI,19484.0,0,0
URLID_NSWF,21961.0,0,0
URLID_VLXM,20658.0,0,0
URLID_YSNA,17902.0,0,1
URLID_YQPH,19216.0,0,0
URLID_MACC,53543.0,1,0
URLID_ABGG,16489.182795698925,0,0
URLID_EPYD,16628.107228915662,0,0
URLID_XMAI,18149.91743119266,0,0
URLID_YVDL,42293.1935483871,1,1
URLID_PRPH,56279.0,1,1
URLID_VOGK,53133.0,1,1
URLID_NNIN,27429.0,0,0
URLID_TXGN,24855.0,0,0
URLID_OUYM,31867.0,0,0
URLID_KIMI,32938.0,1,0
URLID_IFEO,16888.0,1,0
URLID_JEVF,30655.0,1,0
URLID_IWBD,17828.0,0,0
URLID_MJBL,45537.333333333336,0,0
URLID_FYCD,30108.0,0,0
URLID_IDGI,19935.0,0,0
URLID_OSME,150513.0,1,1
URLID_NUCL,15753.0,0,0
URLID_NGLD,73406.0,0,0
URLID_YSQH,41398.0,1,1
URLID_UDML,54212.5,1,1
URLID_YUDJ,96239.0,0,0
URLID_REKE,15013.0,0,0
URLID_TJJI,23365.0,0,0
URLID_FVCH,17210.5,1,0
URLID_FYEL,75983.0,1,1
URLID_LOIB,22557.625,1,0
URLID_HZYC,79049.5,0,0
URLID_QZUN,19571.0,0,0
URLID_FBGC,34145.0,1,1
URLID_EKAL,23199.0,0,0
URLID_YRDG,34930.0,0,0
URLID_DYZC,30448.0,0,0
URLID_KCNF,28388.0,0,0
URLID_XLSH,33864.0,1,0
URLID_IFHH,24370.0,1,1
URLID_SMWI,18791.0,1,1
URLID_TOCN,43530.0,1,1
URLID_XMDA,67194.0,1,1
URLID_SXYE,101751.0,1,1
URLID_AZVB,156435.0,1,1
URLID_NCKB,25054.0,0,0
URLID_PZAN,17951.0,0,0
URLID_QYMJ,110862.0,1,1
URLID_TXNB,24701.0,0,0
URLID_HKYM,8336.0,0,0
URLID_EEYC,23384.64,0,0
URLID_LKDJ,15691.0,0,0
URLID_SJVN,22960.0,0,0
URLID_FEZI,80012.0,1,1
URLID_FQMG,21891.666666666668,0,0
URLID_VKFF,17361.279069767443,0,0
URLID_TVFG,54325.0,0,1
URLID_ZJSK,15184.714285714286,1,0
URLID_EYIJ,22025.0,1,1
URLID_PTCI,155833.0,1,1
URLID_MCNM,42341.0,0,0
URLID_TMAJ,24016.0,1,1
URLID_HEMJ,40363.0,0,0
URLID_CJNK,17942.0,0,0
URLID_QVQJ,22861.772727272728,0,0
URLID_NAAE,18344.37168141593,0,0
URLID_PLED,26685.0,0,0
URLID_NCOD,25237.0,1,0
URLID_HBRJ,31774.0,1,0
URLID_EAPJ,17134.0,0,0
URLID_QCLC,69123.0,1,1
URLID_RZTC,84179.0,1,1
URLID_ZLJH,51320.0,0,1
URLID_NFSJ,34653.0,0,1
URLID_WFPJ,51607.0,0,0
URLID_MNWK,22781.0,1,0
URLID_UVTF,63831.0,0,1
URLID_QOAM,18656.5,0,0
URLID_KAQI,23138.0,0,0
URLID_OFDE,26747.0,0,0
URLID_FGNI,58203.0,1,1
URLID_EWGI,27615.0,0,0
URLID_SWVK,28858.0,0,0
URLID_PWSH,22408.0,0,0
URLID_RKBE,26910.5,0,0
URLID_CNUG,22998.0,1,1
URLID_MURC,32559.0,0,0
URLID_UZBL,23929.0,0,0
URLID_JGBD,17275.333333333332,1,0
URLID_UNAJ,28640.0,1,0
URLID_SSJG,18576.0,0,0
URLID_SCZM,34662.0,0,0
URLID_AAED,41144.0,1,1
URLID_CBFF,32983.0,1,0
URLID_DHZA,22019.0,0,0
URLID_PJTJ,50087.0,1,0
URLID_SESD,57091.0,1,0
